date_of_sale,address,postal_code,county,price,description
11/12/2020,"15 Whiterock Avenue, Whitebrook",,Wexford,"€242,200.00",New Dwelling house /Apartment
11/12/2020,"155 GLEBEMOUNT, CARRIGLEA, WICKLOW",,Wicklow,"€277,500.00",Second-Hand Dwelling house /Apartment
11/12/2020,"16 AIRPARK AVE, STOCKING LANE, RATHFARNHAM DUBLIN 16",Dublin 16,Dublin,"€407,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"16 GREENHILLS ROAD, GARRYOWEN, LIMERICK",,Limerick,"€120,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"16 Lios na mBan, Ladysbridge",,Cork,"€251,101.00",New Dwelling house /Apartment
11/12/2020,"16 OFFALY RD, CABRA, DUBLIN 7",Dublin 7,Dublin,"€345,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"16 ST ASICUS TERRACE, RIVERSIDE, SLIGO",,Sligo,"€140,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"16 TARA GLEN RD, CLONMAGADDEN, NAVAN",,Meath,"€282,500.00",Second-Hand Dwelling house /Apartment
11/12/2020,"16 TARA GROVE, MONIVEA RD, GALWAY",,Galway,"€380,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"16 The Grove, Heathfield, Carriganarra",,Cork,"€295,154.00",New Dwelling house /Apartment
11/12/2020,"16 The Meadows, Oldbridge Manor, Rathmullen",,Meath,"€220,264.32",New Dwelling house /Apartment
11/12/2020,"16 The Walk, Bellingsmore",,Dublin,"€361,233.48",New Dwelling house /Apartment
11/12/2020,"16 The Wood, Bellingsmore, Kilmartin",,Dublin,"€317,180.62",New Dwelling house /Apartment
11/12/2020,"161 Cluain Larach, Knockenduff, Tramore",,Waterford,"€308,370.00",New Dwelling house /Apartment
11/12/2020,"165 HAMPTON SQUARE, NAVAN ROAD, DUBLIN 7",,Dublin,"€304,069.23",Second-Hand Dwelling house /Apartment
11/12/2020,"169 COILL TIRE, DOUGHISKA, GALWAY",,Galway,"€200,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"17 Cluain Fia, Crusheen, Co. Clare",,Clare,"€221,000.00",New Dwelling house /Apartment
11/12/2020,"17 Gandon Way, Gandan Park, Lucan",,Dublin,"€378,854.62",New Dwelling house /Apartment
11/12/2020,"17 The Meadows, Oldbridge Manor, Rathmullen",,Meath,"€231,277.53",New Dwelling house /Apartment
11/12/2020,"17 The Walk, Bellingsmore",,Dublin,"€361,233.48",New Dwelling house /Apartment
11/12/2020,"17 The Willows, Ballinahinch Wood, Ashford",,Wicklow,"€409,691.62",New Dwelling house /Apartment
11/12/2020,"17 The Wood, Bellingsmore, Kilmartin",,Dublin,"€317,180.62",New Dwelling house /Apartment
11/12/2020,"17 TULFARRIS VILLAGE, BLESSINGTON, WICKLOW",,Wicklow,"€175,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"17 WOODBURY LAWN, CASTLEREDMOND, MIDLETON",,Cork,"€310,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"179 LARKHILL RD, WHITEHALL, DUBLIN 9",Dublin 9,Dublin,"€300,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"18 Cluain Fia, Crusheen, Co. Clare",,Clare,"€221,000.00",New Dwelling house /Apartment
11/12/2020,"18 KILMURRY COURT, GARRYOWEN, LIMERICK",,Limerick,"€128,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"18 ST ANTHONYS TERRACE, BOHERMORE, GALWAY",,Galway,"€156,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"18 THE BEECHES, ARCHERSTOWN DEMESNE, ASHBOURNE",,Meath,"€355,500.00",Second-Hand Dwelling house /Apartment
11/12/2020,"18 The Meadows, Oldbridge Manor, Rathmullen",,Meath,"€281,938.33",New Dwelling house /Apartment
11/12/2020,"18 The Walk, Bellingsmore",,Dublin,"€352,422.91",New Dwelling house /Apartment
11/12/2020,"187 PEMBROKE SQ, GRAND CANAL UPPER, DUBLIN 4",Dublin 4,Dublin,"€440,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"19 BEECHURST, KILLARNEY RD, BRAY",,Wicklow,"€685,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"19 HALLWELL PARK, HALLWELL, LUCAN",,Dublin,"€325,991.18",New Dwelling house /Apartment
11/12/2020,"19 OLDFIELD HALL, TICKNOCK HILL, SANDYFORD DUBLIN 18",Dublin 18,Dublin,"€165,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"19 SHANOWEN PARK, SANTRY, DUBLIN 9",Dublin 9,Dublin,"€350,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"19 SLIEVEMORE RD, DUBLIN 12, DUBLIN",Dublin 12,Dublin,"€268,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"19 The Meadows, Oldbridge Manor, Rathmullen",,Meath,"€246,696.04",New Dwelling house /Apartment
11/12/2020,"19 THe Walk, Bellingsmore",,Dublin,"€352,422.91",New Dwelling house /Apartment
11/12/2020,"2 ASHFORD DOWNS, BALLYJAMESDUFF, CAVAN",,Cavan,"€125,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"2 BAYSIDE WALK, SUTTON, DUBLIN 13",Dublin 13,Dublin,"€399,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"2 Bellingsmore, Church Road, Kilmartin",,Dublin,"€317,180.62",New Dwelling house /Apartment
11/12/2020,"2 Cnoc Dubh Close, Ballyboughal, County Dublin",,Dublin,"€440,527.00",New Dwelling house /Apartment
11/12/2020,"2 Marlmount Gardens, Old Dublin Road, Dundalk",,Louth,"€240,088.11",New Dwelling house /Apartment
11/12/2020,"2 Meadowbank Mews, Millers Glen, Swords",,Dublin,"€341,957.00",New Dwelling house /Apartment
11/12/2020,"2 SLIP GROVE, BANTRY, CORK",,Cork,"€245,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"2 Strylea, Fethard",,Tipperary,"€166,000.00",New Dwelling house /Apartment
11/12/2020,"2 SUNDALE GREEN, SUNDALE, TALLAGHT DUBLIN 24",Dublin 24,Dublin,"€252,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"2 The Boulevard, Oldbridge Manor, Rathmullen",,Meath,"€233,480.00",New Dwelling house /Apartment
11/12/2020,"2 The Drive, Bellingsmore, KIlmartin",,Dublin,"€312,775.33",New Dwelling house /Apartment
11/12/2020,"2 The Green, Bellingsmore, Kilmartin",,Dublin,"€361,233.48",New Dwelling house /Apartment
11/12/2020,"2 The Grove, Semple Woods, Donabate",,Dublin,"€232,017.62",New Dwelling house /Apartment
11/12/2020,"2 THE WALLED GARDEN LODGES, MOUNT JULIET ESTATE, THOMASTOWN",,Kilkenny,"€462,555.00",Second-Hand Dwelling house /Apartment
11/12/2020,"20 ARD NA GRÉINE, CLOONLOUGH, MITCHELSTOWN",,Cork,"€217,500.00",Second-Hand Dwelling house /Apartment
11/12/2020,"20 Birch View, Mount Woods, Maryborough Hill",,Cork,"€295,154.18",New Dwelling house /Apartment
11/12/2020,"20 CARN GLAS WAY, GRACEDIEU, WATERFORD",,Waterford,"€160,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"20 GLENBROOK PARK, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,"€632,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"20 The Meadows, Oldbridge Manor, Rathmullen",,Meath,"€246,696.04",New Dwelling house /Apartment
11/12/2020,"20 The Walk, Bellingsmore",,Dublin,"€312,755.33",New Dwelling house /Apartment
11/12/2020,"21 Birch View, Mount Woods, Douglas",,Cork,"€295,154.19",New Dwelling house /Apartment
11/12/2020,"21 BLACKWATER HEIGHTS, KELLS, MEATH",,Meath,"€190,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"21 THE CRESCENT, PARK AVENUE, MILLERS GLEN",,Dublin,"€441,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"21 The Meadows, Oldbridge Manor, Rathmullen",,Meath,"€246,696.04",New Dwelling house /Apartment
11/12/2020,"21 THe Walk, Bellingsmore",,Dublin,"€314,977.97",New Dwelling house /Apartment
11/12/2020,"21A LAGHTAGOONA, COROFIN, LAGHTAGOONA",,Clare,"€225,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"22 DALRIADA COURT, KNOCKLYON, DUBLIN 16",,Dublin,"€385,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"22 DOLMEN COURT, BROWNESHILL RD, CARLOW",,Carlow,"€170,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"22 DUNEHAVEN, ARDAMINE COURTOWN, WEXFORD",,Wexford,"€265,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"22 MAPLE AVE, CASTLEKNOCK, DUBLIN 15",Dublin 15,Dublin,"€437,500.00",Second-Hand Dwelling house /Apartment
11/12/2020,"22 Meadowbank Mews, Swords",,Dublin,"€315,000.00",New Dwelling house /Apartment
11/12/2020,"22 Orchid Grove, Abbeyfort, Kinsale",,Cork,"€370,000.00",New Dwelling house /Apartment
11/12/2020,"22 The Meadows, Oldbridge Manor, Rathmullen",,Meath,"€246,696.04",New Dwelling house /Apartment
11/12/2020,"22 THe Walk, Bellingsmore",,Dublin,"€314,977.97",New Dwelling house /Apartment
11/12/2020,"224 CASHEL RD, CRUMLIN, DUBLIN 12",Dublin 12,Dublin,"€400,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"23 ASHFIELD DR, DERRYMULLAN, BALLINASLOE",,Galway,"€120,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"23 CHESTNUT GROVE, BISHOPSTOWN, CORK",,Cork,"€530,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"23 Hammerstonw, Straffan",,Kildare,"€370,043.00",New Dwelling house /Apartment
11/12/2020,"23 LAWNSDALE, DREENAGH, BALLYBOFEY",,Donegal,"€70,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"23 The Meadows, Oldbridge Manor, Rathmullen",,Meath,"€216,811.49",New Dwelling house /Apartment
11/12/2020,"23 THe Walk, Bellingsmore",,Dublin,"€312,775.33",New Dwelling house /Apartment
11/12/2020,"24 Hammerstone, Straffan",,Kildare,"€370,043.00",New Dwelling house /Apartment
11/12/2020,"24 LAWNSDALE, DREENAGH, BALLYBOFEY",,Donegal,"€70,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"24 The Meadows, Oldbridge Manor, Rathmullen",,Meath,"€216,811.49",New Dwelling house /Apartment
11/12/2020,"24 THe Walk, Bellingsmore",,Dublin,"€352,422.91",New Dwelling house /Apartment
11/12/2020,"247 Kylemore, School House Road, Castletroy",,Limerick,"€284,669.60",New Dwelling house /Apartment
11/12/2020,"25 BELVILLE, AILESBURY RD, DUBLIN 4",Dublin 4,Dublin,"€288,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"25 GRIFFITH AVE, CLONMEL, CO TIPPERARY",,Tipperary,"€155,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"25 LANTAN, CASTLEBAR RD, BALLINROBE",,Mayo,"€145,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"25 LEINSTER PARK, HAROLD'S CROSS, DUBLIN 6W",,Dublin,"€635,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"25 The Court, Hazelbrook Square, Whitehall Road",Dublin 14,Dublin,"€541,850.22",New Dwelling house /Apartment
11/12/2020,"25 The Meadows, Oldbridge Manor, Rathmullen",,Meath,"€216,811.49",New Dwelling house /Apartment
11/12/2020,"25 THE OLD MILL, TARA ST, TULLAMORE",,Offaly,"€130,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"25 The Way, Ledwill Park, Kilcock",,Kildare,"€268,150.00",New Dwelling house /Apartment
11/12/2020,"25 Waverley Meadow, Rathnew",,Wicklow,"€302,533.00",New Dwelling house /Apartment
11/12/2020,"26 HOLYWELL GROVE, HOLYWELL, SWORDS",,Dublin,"€300,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"26 KENNEDY PARK, TRAMORE, CO WATERFORD",,Waterford,"€120,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"26 MOORE HOUSE, LORETTO ABBEY, RATHFARNHAM DUBLIN 14",Dublin 14,Dublin,"€272,500.00",Second-Hand Dwelling house /Apartment
11/12/2020,"26 PALMBURY ORCHARD, TOGHER, CORK CITY",,Cork,"€210,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"26 The Meadows, Oldbridge Manor, Rathmullen",,Meath,"€216,811.49",New Dwelling house /Apartment
11/12/2020,"27 BRIOT GROVE, TEMPLARS HALL, WATERFORD",,Waterford,"€142,500.00",Second-Hand Dwelling house /Apartment
11/12/2020,"27 CARRIGEEN ST, WEXFORD, WEXFORD.",,Wexford,"€136,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"27 CHURCH VIEW OLD RD ST JOHNSTON, DONEGAL",,Donegal,"€125,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"27 FFORESTER SQ, LUCAN, DUBLIN",,Dublin,"€305,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"27 The Meadows, Oldbridge Manor, Rathmullen",,Meath,"€216,811.49",New Dwelling house /Apartment
11/12/2020,"28 BALKILL PARK, HOWTH, CO DUBLIN",Dublin 13,Dublin,"€635,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"28 HAMPTON GREEN, NAVAN ROAD, DUBLIN 7",,Dublin,"€365,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"28 MCSWEENEY VILLAS, CORK, CORK",,Cork,"€130,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"28 The Meadows, Oldbridge Manor, Rathmullen",,Meath,"€216,811.49",New Dwelling house /Apartment
11/12/2020,"28 WILLOW CLOSE, DUNSHAUGHLIN, MEATH",,Meath,"€395,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"29 HOLYWELL DR, GORSEHILL, SWORDS",Dublin 14,Dublin,"€227,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"29 The Meadows, Oldbridge Manor, Rathmullen",,Meath,"€281,938.33",New Dwelling house /Apartment
11/12/2020,"29 TRAMORE HEIGHTS, TRAMORE, WATERFORD",,Waterford,"€280,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"3 Bellingsmore, Church Road, Kilmartin",,Dublin,"€312,755.33",New Dwelling house /Apartment
11/12/2020,"3 Belltree Walk, Clongriffin, Dublin 13",,Dublin,"€374,449.34",New Dwelling house /Apartment
11/12/2020,"3 BELMONT GROVE, GALLOPING GREEN, BLACKROCK DUBLIN 18",,Dublin,"€785,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"3 CITY VIEW WAY, THE DOWNS BANDUFF, CORK",,Cork,"€205,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"3 CLUAIN LARACH, KNOCKENDUFF, WATERFORD",,Waterford,"€370,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"3 DARGLE LODGE, KNOCKLYON, DUBLIN 16",Dublin 16,Dublin,"€354,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"3 Glinbury, Whitechurch Road, Rathfarnham",,Dublin,"€1,140,970.00",New Dwelling house /Apartment
11/12/2020,"3 Marrsfield Avenue, Belltree, Clongriffin",,Dublin,"€370,044.00",New Dwelling house /Apartment
11/12/2020,"3 MILL LANE, CARRICKBEG, CARRICK ON SUIR",,Tipperary,"€100,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"3 ROSETOWN VILLAGE, ROSSLARE STRAND, WEXFORD",,Wexford,"€235,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"3 SEAFIELD, WICKLOW",,Wicklow,"€280,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"3 Strylea, Fethard",,Tipperary,"€166,000.00",New Dwelling house /Apartment
11/12/2020,"3 The Green, Old Grange Wood, Monasterevin",,Kildare,"€221,585.90",New Dwelling house /Apartment
11/12/2020,"3 The Grove, Semple Woods, Donabate",,Dublin,"€409,691.00",New Dwelling house /Apartment
11/12/2020,"3 THE VIEW, BROADFIELD MANOR, RATHCOOLE",,Dublin,"€273,245.50",Second-Hand Dwelling house /Apartment
11/12/2020,"3 The Way, Ledwill Park, Kilcock",,Kildare,"€251,101.00",New Dwelling house /Apartment
11/12/2020,"30 Beech Park, Cabinteely",Dublin 18,Dublin,"€590,308.37",New Dwelling house /Apartment
11/12/2020,"30 Dun Gaoithe Heights, Aikens Village, Sandyford",,Dublin,"€437,444.00",New Dwelling house /Apartment
11/12/2020,"30 RATHVALE DR, COOLOCK, DUBLIN 5",Dublin 13,Dublin,"€200,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"30 St Josephs Avenue, Clonsilla",Dublin 15,Dublin,"€348,000.00",New Dwelling house /Apartment
11/12/2020,"30 The Meadows, Oldbridge Manor, Rathmullen",,Meath,"€231,530.06",New Dwelling house /Apartment
11/12/2020,"30 THE PARK, CLONATTIN VILLAGE, GOREY",,Wexford,"€219,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"31 BROADFORD LAWN, BALLINTEER, DUBLIN 16",Dublin 16,Dublin,"€500,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"31 CROFTWELL SQUARE, RATHCOOLE, CO DUBLIN",,Dublin,"€375,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"31 DANESWELL RD, GLASNEVIN, DUBLIN 9",Dublin 9,Dublin,"€590,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"31 ELM PARK, BLACKROCK, DUNDALK",,Louth,"€395,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"31 FR REDMOND PARK, ARKLOW, CO WICKLOW",,Wicklow,"€240,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"31 Kribenis Manor, Williamstown Stud, Clonee",,Meath,"€396,476.00",New Dwelling house /Apartment
11/12/2020,"31 The Meadows, Oldbridge Manor, Rathmullen",,Meath,"€231,530.06",New Dwelling house /Apartment
11/12/2020,"311 CHARLESLAND PARK, GREYSTONES, WICKLOW",,Wicklow,"€335,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"32 CASTLE CLOSE, CARRIGTWOHILL, CORK",,Cork,"€300,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"32 FAIRWAYS, DONABATE, DUBLIN",,Dublin,"€360,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"32 MORNINGTON COURT, MORNINGTON, CO MEATH",,Meath,"€235,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"32 St Josephs, clonsilla, dublin 15",,Dublin,"€400,881.00",New Dwelling house /Apartment
11/12/2020,"32A CARRICKBRENNAN LAWN, MONKSTOWN, CO DUBLIN",,Dublin,"€860,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"33 BROWNESHILL WOOD, BROWNESHILL RD, CARLOW",,Carlow,"€285,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"33 FINGLAS PARK, FINGLAS, DUBLIN 11",Dublin 11,Dublin,"€260,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"33 lyreen drive, mariavilla, maynooth",,Kildare,"€422,907.73",New Dwelling house /Apartment
11/12/2020,"33 Sli Ui Mhaoiliosa, Craughwell",,Galway,"€259,912.00",New Dwelling house /Apartment
11/12/2020,"34 ARDKEALE, MOUNT OVAL VILLAGE, ROCHESTOWN",,Cork,"€385,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"34 BELFRY SQ, CITYWEST, DUBLIN 24",Dublin 24,Dublin,"€342,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"34 BROOKVALE, BALLYVOLANE, CORK",,Cork,"€250,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"34 MAPLEWOOD AVE, TALLAGHT, DUBLIN 24",Dublin 24,Dublin,"€233,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"34 Shackleton Drive, Shackleton Park, Lucan",,Dublin,"€352,422.00",New Dwelling house /Apartment
11/12/2020,"34 SPRINGFIELD GROVE, ROSSMORE VILLAGE, DUNDRUM RD",,Tipperary,"€125,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"34 The Avenue, Semple Woods, Donabate",,Dublin,"€228,118.06",New Dwelling house /Apartment
11/12/2020,"35 DROMHEATH DRIVE, MULHUDDART, DUBLIN 15",,Dublin,"€254,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"35 WOODVALE ROAD, BEAUMOUNT DRIVE, BALLINTEMPLE",,Cork,"€390,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"350 The Stables, Maryborough Village, Portlaoise",,Laois,"€193,833.00",New Dwelling house /Apartment
11/12/2020,"36 RATHEVAN VIEW, BORRIS RD, PORTLAOISE",,Laois,"€243,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"37 CASTLE VILLAGE WALK, CELBRIDGE, KILDARE",,Kildare,"€320,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"37 DE GRANVILLE COURT DUBLIN RD, TRIM, MEATH",,Meath,"€345,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"37 FIVE OAKS, DUBLIN RD, DROGHEDA",,Louth,"€320,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"377 MALAHIDE MARINA, MALAHIDE, DUBLIN",,Dublin,"€470,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"38 BELVEDERE HILLS, MULLINGAR, WESTMEATH",,Westmeath,"€100,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"38 The Avenue, Heathfield, Carriganarra",,Cork,"€458,149.77",New Dwelling house /Apartment
11/12/2020,"38 UPPER CORK HALL, YOUGHAL, CO. CORK",,Cork,"€200,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"39 ROSE HILL, WICKLOW",,Wicklow,"€230,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"39 SUMMERSEAT COURT, MAIN ST, CLONEE",,Meath,"€277,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"39 THE BIRCHES, KILNACOURT WOODS, PORTARLINGTON",,Laois,"€110,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"39 WOODLANDS PARK, BLACKWOOD, COILL DUBH",,Kildare,"€230,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"3A WOODLANDS, BALLINLOUGH RD, LOUGHLYNN",,Roscommon,"€87,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"4 AN GEAGAIN, CLONBUR RD, BALLINROBE",,Mayo,"€265,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"4 Bellingsmore, Church Road, KIlmartin",,Dublin,"€312,775.33",New Dwelling house /Apartment
11/12/2020,"4 CHERRY RISE, DELGANY WOOD, DELGANY",,Wicklow,"€495,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"4 CLUAIN DARA, MONADREEN, THURLES",,Tipperary,"€170,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"4 COIS NA SRUTHAN, COOLGARROW, ENNISCORTHY",,Wexford,"€279,500.00",Second-Hand Dwelling house /Apartment
11/12/2020,"4 Eastmount Gardens, Chapel Road, Delgany",,Wicklow,"€519,823.79",New Dwelling house /Apartment
11/12/2020,"4 EDMONDSBURY COURT, ESKER LANE, LUCAN",,Dublin,"€420,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"4 HUNTERS HILL, GOREY, WEXFORD",,Wexford,"€220,264.31",New Dwelling house /Apartment
11/12/2020,"4 LORETO RD, MARROWBONE LANE, CORK ST DUBLIN 8",Dublin 8,Dublin,"€400,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"4 Moygalare Green, Mariavilla, Maynooth",,Kildare,"€392,070.48",New Dwelling house /Apartment
11/12/2020,"4 The Avenue, Marianella, Rathgar",Dublin 6,Dublin,"€1,321,585.90",New Dwelling house /Apartment
11/12/2020,"4 the friary, church rd, bray",,Wicklow,"€566,079.00",New Dwelling house /Apartment
11/12/2020,"4 The Glen, Carrickmines Manor, Glenamuck Road",Dublin 18,Dublin,"€557,268.72",New Dwelling house /Apartment
11/12/2020,"4 THE GROVE MARTELLO VILLAGE, DROGHEDA, LOUTH",,Louth,"€198,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"4 The Grove, Semple Woods, Donabate",,Dublin,"€228,118.06",New Dwelling house /Apartment
11/12/2020,"4 THE MOORINGS, QUAY RD UPPER, WEST WESTPORT",,Mayo,"€440,000.00",Second-Hand Dwelling house /Apartment
11/12/2020,"4 The Oaks, Ballinahinch Wood, Ashford",,Wicklow,"€317,137.00",New Dwelling house /Apartment
